Regions;Year;Technology;Electricity Installed Capacity (MW);log_expol;area_potential;tech_potential
PRT;2049;Offshore wind energy;;93723.9695311581;90817.26713110464;102623.51185814824
PRT;2049;Solar photovoltaic;;327132.95758107223;289498.19254962145;327132.95758107223
PRT;2050;Offshore wind energy;;97412.4480260318;90817.26713110464;103077.59819380377
PRT;2050;Solar photovoltaic;;328580.44854382036;289498.19254962145;328580.44854382036
PRT;2051;Offshore wind energy;;100338.31413682962;90817.26713110464;103531.6845294593
PRT;2051;Solar photovoltaic;;330027.9395065685;289498.19254962145;330027.9395065685
PRT;2052;Offshore wind energy;;102622.18915115643;90817.26713110464;103985.77086511481
PRT;2052;Solar photovoltaic;;331475.43046931655;289498.19254962145;331475.43046931655
PRT;2053;Offshore wind energy;;104382.6440128615;90817.26713110464;104439.85720077035
PRT;2053;Solar photovoltaic;;332922.9214320647;289498.19254962145;332922.9214320647
PRT;2054;Offshore wind energy;;104893.94353642587;90817.26713110464;104893.94353642587
PRT;2054;Solar photovoltaic;;334370.4123948128;289498.19254962145;334370.4123948128
PRT;2055;Offshore wind energy;;105348.02987208139;90817.26713110464;105348.02987208139
PRT;2055;Solar photovoltaic;;335817.90335756086;289498.19254962145;335817.90335756086
PRT;2056;Offshore wind energy;;105802.11620773691;90817.26713110464;105802.11620773691
PRT;2056;Solar photovoltaic;;337265.394320309;289498.19254962145;337265.394320309
PRT;2057;Offshore wind energy;;106256.20254339243;90817.26713110464;106256.20254339243
PRT;2057;Solar photovoltaic;;338712.8852830571;289498.19254962145;338712.8852830571
PRT;2058;Offshore wind energy;;106710.28887904796;90817.26713110464;106710.28887904796
PRT;2058;Solar photovoltaic;;340160.37624580524;289498.19254962145;340160.37624580524
PRT;2059;Offshore wind energy;;107164.37521470348;90817.26713110464;107164.37521470348
PRT;2059;Solar photovoltaic;;341607.8672085533;289498.19254962145;341607.8672085533
PRT;2060;Offshore wind energy;;107618.461550359;90817.26713110464;107618.461550359
PRT;2060;Solar photovoltaic;;343055.3581713014;289498.19254962145;343055.3581713014
ROU;2005;Onshore wind energy;1.0;;167453.1064162218;152382.32683876183
ROU;2006;Onshore wind energy;1.0;;167453.1064162218;153219.59237084293
ROU;2007;Onshore wind energy;3.0;;167453.1064162218;154056.85790292406
ROU;2008;Onshore wind energy;5.0;;167453.1064162218;154894.12343500517
ROU;2008;Solar photovoltaic;0.1;;286160.14375973924;264698.13297775877
ROU;2009;Onshore wind energy;15.0;;167453.1064162218;155731.38896708627
ROU;2009;Solar photovoltaic;0.1;;286160.14375973924;266128.9336965575
ROU;2010;Onshore wind energy;389.0;;167453.1064162218;156568.65449916737
ROU;2010;Solar photovoltaic;0.1;;286160.14375973924;267559.7344153562
ROU;2011;Onshore wind energy;988.0;;167453.1064162218;157405.92003124848
ROU;2011;Solar photovoltaic;1.0;;286160.14375973924;268990.5351341549
ROU;2012;Onshore wind energy;1822.0;;167453.1064162218;158243.1855633296
ROU;2012;Solar photovoltaic;41.0;;286160.14375973924;270421.3358529536
ROU;2013;Onshore wind energy;2773.0;;167453.1064162218;159080.4510954107
ROU;2013;Solar photovoltaic;761.0;;286160.14375973924;271852.13657175226
ROU;2014;Onshore wind energy;3244.0;;167453.1064162218;159917.7166274918
ROU;2014;Solar photovoltaic;1293.0;;286160.14375973924;273282.93729055097
ROU;2015;Onshore wind energy;3130.0;;167453.1064162218;160754.98215957292
ROU;2015;Solar photovoltaic;1326.0;;286160.14375973924;274713.7380093497
ROU;2016;Onshore wind energy;3025.0;;167453.1064162218;161592.24769165402
ROU;2016;Solar photovoltaic;1372.0;;286160.14375973924;276144.5387281484
ROU;2017;Onshore wind energy;3029.798;;167453.1064162218;162429.51322373515
ROU;2017;Solar photovoltaic;1374.129;;286160.14375973924;277575.33944694704
ROU;2018;Onshore wind energy;3032.258;;167453.1064162218;163266.77875581625
ROU;2018;Solar photovoltaic;1385.82;;286160.14375973924;279006.14016574575
ROU;2019;Onshore wind energy;3037.515;;167453.1064162218;164104.04428789736
ROU;2019;Solar photovoltaic;1397.705;;286160.14375973924;280436.94088454446
ROU;2020;Onshore wind energy;3012.527;;167453.1064162218;164941.30981997846
ROU;2020;Solar photovoltaic;1382.539;;286160.14375973924;281867.74160334317
ROU;2021;Onshore wind energy;3014.958;;167453.1064162218;165778.5753520596
ROU;2021;Solar photovoltaic;1393.922;;286160.14375973924;283298.5423221418
ROU;2022;Onshore wind energy;3015.202;;167453.1064162218;166615.8408841407
ROU;2022;Solar photovoltaic;1808.929;;286160.14375973924;284729.3430409405
ROU;2023;Onshore wind energy;3087.202;3942.1451429430094;167453.1064162218;167453.1064162218
ROU;2023;Solar photovoltaic;1916.929;2088.6749340517786;286160.14375973924;286160.14375973924
ROU;2024;Onshore wind energy;;4313.23902822092;167453.1064162218;168290.3719483029
ROU;2024;Solar photovoltaic;;2356.0659448310516;286160.14375973924;287590.94447853795
ROU;2025;Onshore wind energy;;4718.435279824422;167453.1064162218;169127.637480384
ROU;2025;Solar photovoltaic;;2657.423602128091;286160.14375973924;289021.74519733666
ROU;2026;Onshore wind energy;;5160.704943418756;167453.1064162218;169964.90301246513
ROU;2026;Solar photovoltaic;;2996.99076752801;286160.14375973924;290452.5459161353
ROU;2027;Onshore wind energy;;5643.246107857041;167453.1064162218;170802.16854454624
ROU;2027;Solar photovoltaic;;3379.520783000314;286160.14375973924;291883.346634934
ROU;2028;Onshore wind energy;;6169.494985361519;167453.1064162218;171639.43407662734
ROU;2028;Solar photovoltaic;;3810.3335922430774;286160.14375973924;293314.1473537327
ROU;2029;Onshore wind energy;;6743.136207838506;167453.1064162218;172476.69960870844
ROU;2029;Solar photovoltaic;;4295.376574424206;286160.14375973924;294744.94807253144
ROU;2030;Onshore wind energy;;7368.1119823606905;167453.1064162218;173313.96514078957
ROU;2030;Solar photovoltaic;;4841.290062641112;286160.14375973924;296175.7487913301
ROU;2031;Onshore wind energy;;8048.629682657464;167453.1064162218;174151.23067287068
ROU;2031;Solar photovoltaic;;5455.477365237395;286160.14375973924;297606.5495101288
ROU;2032;Onshore wind energy;;8789.167380778288;167453.1064162218;174988.49620495178
ROU;2032;Solar photovoltaic;;6146.178902360136;286160.14375973924;299037.3502289275
ROU;2033;Onshore wind energy;;9594.476744657362;167453.1064162218;175825.76173703288
ROU;2033;Solar photovoltaic;;6922.549801227236;286160.14375973924;300468.1509477262
ROU;2034;Onshore wind energy;;10469.582644436941;167453.1064162218;176663.02726911398
ROU;2034;Solar photovoltaic;;7794.739948498111;286160.14375973924;301898.95166652487
ROU;2035;Onshore wind energy;;11419.778725116454;167453.1064162218;177500.29280119512
ROU;2035;Solar photovoltaic;;8773.975062722273;286160.14375973924;303329.7523853236
ROU;2036;Onshore wind energy;;12450.618118335142;167453.1064162218;178337.55833327622
ROU;2036;Solar photovoltaic;;9872.6368093759;286160.14375973924;304760.5531041223
ROU;2037;Onshore wind energy;;13567.898385849829;167453.1064162218;179174.82386535732
ROU;2037;Solar photovoltaic;;11104.339321210007;286160.14375973924;306191.353822921
ROU;2038;Onshore wind energy;;14777.639716810436;167453.1064162218;180012.08939743842
ROU;2038;Solar photovoltaic;;12483.998695345605;286160.14375973924;307622.1545417197
ROU;2039;Onshore wind energy;;16086.055346931316;167453.1064162218;180849.35492951953
ROU;2039;Solar photovoltaic;;14027.891108006435;286160.14375973924;309052.95526051836
ROU;2040;Onshore wind energy;;17499.513138257367;167453.1064162218;181686.62046160066
ROU;2040;Solar photovoltaic;;15753.694117947947;286160.14375973924;310483.75597931707
ROU;2041;Onshore wind energy;;19024.487263158688;167453.1064162218;182523.88599368176
ROU;2041;Solar photovoltaic;;17680.50453278105;286160.14375973924;311914.5566981158
ROU;2042;Onshore wind energy;;20667.498986542025;167453.1064162218;183361.15152576286
ROU;2042;Solar photovoltaic;;19828.824918672006;286160.14375973924;313345.3574169145
ROU;2043;Onshore wind energy;;22435.045648312254;167453.1064162218;184198.41705784397
ROU;2043;Solar photovoltaic;;22220.50949856626;286160.14375973924;314776.15813571314
ROU;2044;Onshore wind energy;;24333.51712664016;167453.1064162218;185035.68258992507
ROU;2044;Solar photovoltaic;;24878.658895305405;286160.14375973924;316206.95885451185
ROU;2045;Onshore wind energy;;26369.099324235547;167453.1064162218;185872.9481220062
ROU;2045;Solar photovoltaic;;27827.45206348459;286160.14375973924;317637.75957331056
ROU;2046;Onshore wind energy;;28547.664575752493;167453.1064162218;186710.2136540873
ROU;2046;Solar photovoltaic;;31091.902996214878;286160.14375973924;319068.56029210926
ROU;2047;Onshore wind energy;;30874.649333015906;167453.1064162218;187547.4791861684
ROU;2047;Solar photovoltaic;;34697.52962254615;286160.14375973924;320499.3610109079
ROU;2048;Onshore wind energy;;33354.920049440836;167453.1064162218;188384.7447182495
ROU;2048;Solar photovoltaic;;38669.92301328164;286160.14375973924;321930.1617297066
ROU;2049;Onshore wind energy;;35992.62885254259;167453.1064162218;189222.0102503306
ROU;2049;Solar photovoltaic;;43034.206914981485;286160.14375973924;323360.96244850534
ROU;2050;Onshore wind energy;;38791.06135137117;167453.1064162218;190059.27578241174
ROU;2050;Solar photovoltaic;;47814.381079973835;286160.14375973924;324791.76316730405
ROU;2051;Onshore wind energy;;41752.47975045414;167453.1064162218;190896.54131449285
ROU;2051;Solar photovoltaic;;53032.547175903215;286160.14375973924;326222.56388610275
ROU;2052;Onshore wind energy;;44877.96529718612;167453.1064162218;191733.80684657395
ROU;2052;Solar photovoltaic;;58708.023476093615;286160.14375973924;327653.3646049014
ROU;2053;Onshore wind energy;;48167.264925673975;167453.1064162218;192571.07237865508
ROU;2053;Solar photovoltaic;;64856.36411379497;286160.14375973924;329084.1653237001
ROU;2054;Onshore wind energy;;51618.64771447633;167453.1064162218;193408.33791073618
ROU;2054;Solar photovoltaic;;71488.31022066089;286160.14375973924;330514.9660424988
ROU;2055;Onshore wind energy;;55228.77737554193;167453.1064162218;194245.6034428173
ROU;2055;Solar photovoltaic;;78608.71318282059;286160.14375973924;331945.76676129753
ROU;2056;Onshore wind energy;;58992.60735838718;167453.1064162218;195082.8689748984
ROU;2056;Solar photovoltaic;;86215.48350967973;286160.14375973924;333376.5674800962
ROU;2057;Onshore wind energy;;62903.305209449434;167453.1064162218;195920.1345069795
ROU;2057;Solar photovoltaic;;94298.63092518924;286160.14375973924;334807.3681988949
ROU;2058;Onshore wind energy;;66952.21250343126;167453.1064162218;196757.40003906062
ROU;2058;Solar photovoltaic;;102839.47036346556;286160.14375973924;336238.1689176936
ROU;2059;Onshore wind energy;;71128.84591233972;167453.1064162218;197594.66557114173
ROU;2059;Solar photovoltaic;;111810.07247495322;286160.14375973924;337668.9696364923
ROU;2060;Onshore wind energy;;75420.94377921651;167453.1064162218;198431.93110322283
ROU;2060;Solar photovoltaic;;121173.03402923697;286160.14375973924;339099.770355291
SVK;2003;Onshore wind energy;3.0;;25525.331232479475;22972.798109231528
SVK;2004;Onshore wind energy;3.0;;25525.331232479475;23100.424765393924
SVK;2005;Onshore wind energy;5.0;;25525.331232479475;23228.051421556323
SVK;2006;Onshore wind energy;5.0;;25525.331232479475;23355.67807771872
SVK;2007;Onshore wind energy;5.0;;25525.331232479475;23483.304733881116
SVK;2008;Onshore wind energy;5.0;;25525.331232479475;23610.931390043515
SVK;2009;Onshore wind energy;3.0;;25525.331232479475;23738.55804620591
SVK;2010;Onshore wind energy;3.0;;25525.331232479475;23866.184702368308
SVK;2010;Solar photovoltaic;19.0;;51141.828847963654;47817.60997284602
SVK;2011;Onshore wind energy;3.0;;25525.331232479475;23993.811358530707
SVK;2011;Solar photovoltaic;496.0;;51141.828847963654;48073.31911708583
SVK;2012;Onshore wind energy;3.0;;25525.331232479475;24121.438014693103
SVK;2012;Solar photovoltaic;513.0;;51141.828847963654;48329.02826132565
SVK;2013;Onshore wind energy;5.0;;25525.331232479475;24249.0646708555
SVK;2013;Solar photovoltaic;533.0;;51141.828847963654;48584.73740556547
SVK;2014;Onshore wind energy;3.0;;25525.331232479475;24376.6913270179
SVK;2014;Solar photovoltaic;533.0;;51141.828847963654;48840.44654980529
SVK;2015;Onshore wind energy;3.0;;25525.331232479475;24504.317983180295
SVK;2015;Solar photovoltaic;533.0;;51141.828847963654;49096.155694045105
SVK;2016;Onshore wind energy;3.0;;25525.331232479475;24631.944639342695
SVK;2016;Solar photovoltaic;533.0;;51141.828847963654;49351.86483828493
SVK;2017;Onshore wind energy;4.0;;25525.331232479475;24759.57129550509
SVK;2017;Solar photovoltaic;528.0;;51141.828847963654;49607.573982524744
SVK;2018;Onshore wind energy;100.0;;25525.331232479475;24887.197951667487
SVK;2018;Solar photovoltaic;471.0;;51141.828847963654;49863.28312676456
SVK;2019;Onshore wind energy;110.0;;25525.331232479475;25014.824607829887
SVK;2019;Solar photovoltaic;590.0;;51141.828847963654;50118.99227100438
SVK;2020;Onshore wind energy;130.0;;25525.331232479475;25142.451263992283
SVK;2020;Solar photovoltaic;535.0;;51141.828847963654;50374.7014152442
SVK;2021;Onshore wind energy;160.0;;25525.331232479475;25270.07792015468
SVK;2021;Solar photovoltaic;537.0;;51141.828847963654;50630.410559484015
SVK;2022;Onshore wind energy;200.0;;25525.331232479475;25397.70457631708
SVK;2022;Solar photovoltaic;549.0;;51141.828847963654;50886.11970372384
SVK;2023;Onshore wind energy;250.0;265.7040742282707;25525.331232479475;25525.331232479475
SVK;2023;Solar photovoltaic;631.08;624.6992748027022;51141.828847963654;51141.828847963654
SVK;2024;Onshore wind energy;;357.2156149666882;25525.331232479475;25652.95788864187
SVK;2024;Solar photovoltaic;;647.9723401587453;51141.828847963654;51397.53799220347
SVK;2025;Onshore wind energy;;479.750423079129;25525.331232479475;25780.58454480427
SVK;2025;Solar photovoltaic;;672.1029161080595;51141.828847963654;51653.24713644329
SVK;2026;Onshore wind energy;;643.4311662915194;25525.331232479475;25908.211200966667
SVK;2026;Solar photovoltaic;;697.1218760777696;51141.828847963654;51908.95628068311
SVK;2027;Onshore wind energy;;861.3725504627016;25525.331232479475;26035.837857129063
SVK;2027;Solar photovoltaic;;723.0611503379732;51141.828847963654;52164.665424922925
SVK;2028;Onshore wind energy;;1150.3234401788563;25525.331232479475;26163.464513291463
SVK;2028;Solar photovoltaic;;749.9537580118333;51141.828847963654;52420.37456916275
SVK;2029;Onshore wind energy;;1531.2550325962495;25525.331232479475;26291.09116945386
SVK;2029;Solar photovoltaic;;777.8338397299968;51141.828847963654;52676.083713402564
SVK;2030;Onshore wind energy;;2029.712343990257;25525.331232479475;26418.717825616255
SVK;2030;Solar photovoltaic;;806.7366909146999;51141.828847963654;52931.79285764238
SVK;2031;Onshore wind energy;;2675.6217602908105;25525.331232479475;26546.344481778655
SVK;2031;Solar photovoltaic;;836.6987956756531;51141.828847963654;53187.5020018822
SVK;2032;Onshore wind energy;;3502.1017368335033;25525.331232479475;26673.97113794105
SVK;2032;Solar photovoltaic;;867.7578612966996;51141.828847963654;53443.21114612202
SVK;2033;Onshore wind energy;;4542.715640116666;25525.331232479475;26801.59779410345
SVK;2033;Solar photovoltaic;;899.9528532883388;51141.828847963654;53698.920290361835
SVK;2034;Onshore wind energy;;5826.663009252043;25525.331232479475;26929.224450265847
SVK;2034;Solar photovoltaic;;933.3240309775086;51141.828847963654;53954.62943460166
SVK;2035;Onshore wind energy;;7371.821061479531;25525.331232479475;27056.851106428243
SVK;2035;Solar photovoltaic;;967.9129836015405;51141.828847963654;54210.338578841474
SVK;2036;Onshore wind energy;;9176.482322288977;25525.331232479475;27184.477762590643
SVK;2036;Solar photovoltaic;;1003.7626668689251;51141.828847963654;54466.04772308129
SVK;2037;Onshore wind energy;;11211.97466877625;25525.331232479475;27312.10441875304
SVK;2037;Solar photovoltaic;;1040.9174399443891;51141.828847963654;54721.756867321106
SVK;2038;Onshore wind energy;;13419.441202826669;25525.331232479475;27439.731074915435
SVK;2038;Solar photovoltaic;;1079.423102810496;51141.828847963654;54977.46601156093
SVK;2039;Onshore wind energy;;15713.78986566792;25525.331232479475;27567.357731077835
SVK;2039;Solar photovoltaic;;1119.3269339525573;51141.828847963654;55233.175155800745
SVK;2040;Onshore wind energy;;17995.469232523435;25525.331232479475;27694.98438724023
SVK;2040;Solar photovoltaic;;1160.6777283072922;51141.828847963654;55488.88430004056
SVK;2041;Onshore wind energy;;20167.086520729044;25525.331232479475;27822.611043402627
SVK;2041;Solar photovoltaic;;1203.5258354094037;51141.828847963654;55744.593444280385
SVK;2042;Onshore wind energy;;22149.28070279091;25525.331232479475;27950.237699565027
SVK;2042;Solar photovoltaic;;1247.923197663101;51141.828847963654;56000.3025885202
SVK;2043;Onshore wind energy;;23890.678429949097;25525.331232479475;28077.864355727423
SVK;2043;Solar photovoltaic;;1293.9233886585114;51141.828847963654;56256.01173276002
SVK;2044;Onshore wind energy;;25369.865008437555;25525.331232479475;28205.49101188982
SVK;2044;Solar photovoltaic;;1341.581651444751;51141.828847963654;56511.72087699984
SVK;2045;Onshore wind energy;;26590.799389322663;25525.331232479475;28333.11766805222
SVK;2045;Solar photovoltaic;;1390.9549366633378;51141.828847963654;56767.430021239656
SVK;2046;Onshore wind energy;;27574.935405374268;25525.331232479475;28460.744324214615
SVK;2046;Solar photovoltaic;;1442.1019404364783;51141.828847963654;57023.13916547947
SVK;2047;Onshore wind energy;;28353.135502487814;25525.331232479475;28588.37098037701
SVK;2047;Solar photovoltaic;;1495.0831418957455;51141.828847963654;57278.848309719295
SVK;2048;Onshore wind energy;;28715.99763653941;25525.331232479475;28715.99763653941
SVK;2048;Solar photovoltaic;;1549.9608402263773;51141.828847963654;57534.55745395911
SVK;2049;Onshore wind energy;;28843.624292701807;25525.331232479475;28843.624292701807
SVK;2049;Solar photovoltaic;;1606.7991910921198;51141.828847963654;57790.26659819893
SVK;2050;Onshore wind energy;;28971.250948864203;25525.331232479475;28971.250948864203
SVK;2050;Solar photovoltaic;;1665.6642422946015;51141.828847963654;58045.97574243875
SVK;2051;Onshore wind energy;;29098.877605026602;25525.331232479475;29098.877605026602
SVK;2051;Solar photovoltaic;;1726.6239685090895;51141.828847963654;58301.684886678566
SVK;2052;Onshore wind energy;;29226.504261189;25525.331232479475;29226.504261189
SVK;2052;Solar photovoltaic;;1789.7483049271227;51141.828847963654;58557.39403091838
SVK;2053;Onshore wind energy;;29354.130917351395;25525.331232479475;29354.130917351395
SVK;2053;Solar photovoltaic;;1855.1091796228914;51141.828847963654;58813.103175158205
SVK;2054;Onshore wind energy;;29481.757573513794;25525.331232479475;29481.757573513794
SVK;2054;Solar photovoltaic;;1922.7805444473431;51141.828847963654;59068.81231939802
SVK;2055;Onshore wind energy;;29609.38422967619;25525.331232479475;29609.38422967619
SVK;2055;Solar photovoltaic;;1992.838404239893;51141.828847963654;59324.52146363784
SVK;2056;Onshore wind energy;;29737.010885838587;25525.331232479475;29737.010885838587
SVK;2056;Solar photovoltaic;;2065.360844133118;51141.828847963654;59580.23060787766
SVK;2057;Onshore wind energy;;29864.637542000986;25525.331232479475;29864.637542000986
SVK;2057;Solar photovoltaic;;2140.428054710682;51141.828847963654;59835.939752117476
SVK;2058;Onshore wind energy;;29992.264198163382;25525.331232479475;29992.264198163382
SVK;2058;Solar photovoltaic;;2218.122354763386;51141.828847963654;60091.64889635729
SVK;2059;Onshore wind energy;;30119.890854325782;25525.331232479475;30119.890854325782
SVK;2059;Solar photovoltaic;;2298.5282113714093;51141.828847963654;60347.358040597115
SVK;2060;Onshore wind energy;;30247.51751048818;25525.331232479475;30247.51751048818
SVK;2060;Solar photovoltaic;;2381.732257025369;51141.828847963654;60603.06718483693
SVN;2002;Solar photovoltaic;0.001;;34377.6640078935;30768.009287064684
SVN;2003;Solar photovoltaic;0.001;;34377.6640078935;30939.89760710415
SVN;2004;Solar photovoltaic;0.003;;34377.6640078935;31111.785927143617
SVN;2005;Solar photovoltaic;0.047;;34377.6640078935;31283.674247183088
SVN;2006;Solar photovoltaic;0.194;;34377.6640078935;31455.562567222554
SVN;2007;Solar photovoltaic;0.586;;34377.6640078935;31627.45088726202
SVN;2008;Solar photovoltaic;1.0;;34377.6640078935;31799.339207301487
SVN;2009;Solar photovoltaic;4.0;;34377.6640078935;31971.227527340958
SVN;2010;Solar photovoltaic;12.0;;34377.6640078935;32143.115847380424
SVN;2011;Solar photovoltaic;57.0;;34377.6640078935;32315.00416741989
SVN;2012;Onshore wind energy;2.0;;7132.399136948791;6740.117184416607
SVN;2012;Solar photovoltaic;142.0;;34377.6640078935;32486.892487459358
SVN;2013;Onshore wind energy;2.0;;7132.399136948791;6775.779180101352
SVN;2013;Solar photovoltaic;187.0;;34377.6640078935;32658.780807498828
SVN;2014;Onshore wind energy;3.0;;7132.399136948791;6811.441175786095
SVN;2014;Solar photovoltaic;224.0;;34377.6640078935;32830.66912753829
SVN;2015;Onshore wind energy;3.0;;7132.399136948791;6847.10317147084
SVN;2015;Solar photovoltaic;239.0;;34377.6640078935;33002.55744757776
SVN;2016;Onshore wind energy;3.0;;7132.399136948791;6882.765167155583
SVN;2016;Solar photovoltaic;232.0;;34377.6640078935;33174.44576761723
SVN;2017;Onshore wind energy;3.3;;7132.399136948791;6918.427162840328
SVN;2017;Solar photovoltaic;246.8;;34377.6640078935;33346.334087656694
SVN;2018;Onshore wind energy;100.0;;7132.399136948791;6954.089158525071
SVN;2018;Solar photovoltaic;246.8;;34377.6640078935;33518.222407696165
SVN;2019;Onshore wind energy;110.0;;7132.399136948791;6989.7511542098155
SVN;2019;Solar photovoltaic;277.877;;34377.6640078935;33690.110727735635
SVN;2020;Onshore wind energy;130.0;;7132.399136948791;7025.413149894559
SVN;2020;Solar photovoltaic;369.78;;34377.6640078935;33861.9990477751
SVN;2021;Onshore wind energy;160.0;;7132.399136948791;7061.075145579303
SVN;2021;Solar photovoltaic;461.164;;34377.6640078935;34033.88736781457
SVN;2022;Onshore wind energy;200.0;;7132.399136948791;7096.737141264047
SVN;2022;Solar photovoltaic;626.164;;34377.6640078935;34205.77568785403
SVN;2023;Onshore wind energy;250.0;265.618105026995;7132.399136948791;7132.399136948791
SVN;2023;Solar photovoltaic;1034.164;889.3687242581165;34377.6640078935;34377.6640078935
SVN;2024;Onshore wind energy;;355.76058904767996;7132.399136948791;7168.061132633536
SVN;2024;Solar photovoltaic;;1125.5818377333633;34377.6640078935;34549.55232793297
SVN;2025;Onshore wind energy;;474.75634256212226;7132.399136948791;7203.723128318279
SVN;2025;Solar photovoltaic;;1422.337782964499;34377.6640078935;34721.440647972435
SVN;2026;Onshore wind energy;;630.5177131697276;7132.399136948791;7239.3851240030235
SVN;2026;Solar photovoltaic;;1793.8606887947967;34377.6640078935;34893.328968011905
SVN;2027;Onshore wind energy;;832.1618673560025;7132.399136948791;7275.047119687767
SVN;2027;Solar photovoltaic;;2256.969533172963;34377.6640078935;35065.21728805137
SVN;2028;Onshore wind energy;;1089.5002126113063;7132.399136948791;7310.709115372511
SVN;2028;Solar photovoltaic;;2831.1224020476125;34377.6640078935;35237.10560809084
SVN;2029;Onshore wind energy;;1411.9911437400617;7132.399136948791;7346.371111057255
SVN;2029;Solar photovoltaic;;3538.1830578888785;34377.6640078935;35408.99392813031
SVN;2030;Onshore wind energy;;1807.0353255538873;7132.399136948791;7382.033106741999
SVN;2030;Solar photovoltaic;;4401.7547495768085;34377.6640078935;35580.88224816977
SVN;2031;Onshore wind energy;;2277.6828645430282;7132.399136948791;7417.695102426743
SVN;2031;Solar photovoltaic;;5445.904088400121;34377.6640078935;35752.77056820924
SVN;2032;Onshore wind energy;;2820.175930642122;7132.399136948791;7453.357098111487
SVN;2032;Solar photovoltaic;;6693.113913227921;34377.6640078935;35924.65888824871
SVN;2033;Onshore wind energy;;3422.168561072635;7132.399136948791;7489.019093796231
SVN;2033;Solar photovoltaic;;8161.3919428914705;34377.6640078935;36096.547208288175
SVN;2034;Onshore wind energy;;4062.6616849921493;7132.399136948791;7524.681089480975
SVN;2034;Solar photovoltaic;;9860.653878570709;34377.6640078935;36268.435528327645
SVN;2035;Onshore wind energy;;4714.321797183372;7132.399136948791;7560.343085165719
SVN;2035;Solar photovoltaic;;11788.801493690038;34377.6640078935;36440.32384836711
SVN;2036;Onshore wind energy;;5347.870826169987;7132.399136948791;7596.005080850463
SVN;2036;Solar photovoltaic;;13928.272178984527;34377.6640078935;36612.21216840658
SVN;2037;Onshore wind energy;;5937.1602055969015;7132.399136948791;7631.667076535206
SVN;2037;Solar photovoltaic;;16244.103751582743;34377.6640078935;36784.10048844605
SVN;2038;Onshore wind energy;;6463.1545662445815;7132.399136948791;7667.329072219951
SVN;2038;Solar photovoltaic;;18684.534824882707;34377.6640078935;36955.98880848551
SVN;2039;Onshore wind energy;;6915.6611097781;7132.399136948791;7702.991067904694
SVN;2039;Solar photovoltaic;;21184.693072148464;34377.6640078935;37127.87712852498
SVN;2040;Onshore wind energy;;7292.76533747831;7132.399136948791;7738.653063589439
SVN;2040;Solar photovoltaic;;23673.058187181665;34377.6640078935;37299.76544856445
SVN;2041;Onshore wind energy;;7598.793343125611;7132.399136948791;7774.315059274182
SVN;2041;Solar photovoltaic;;26079.441120395484;34377.6640078935;37471.653768603916
SVN;2042;Onshore wind energy;;7809.977054958927;7132.399136948791;7809.977054958927
SVN;2042;Solar photovoltaic;;28342.654072490583;34377.6640078935;37643.542088643386
SVN;2043;Onshore wind energy;;7845.63905064367;7132.399136948791;7845.63905064367
SVN;2043;Solar photovoltaic;;30416.16396041739;34377.6640078935;37815.43040868285
SVN;2044;Onshore wind energy;;7881.3010463284145;7132.399136948791;7881.3010463284145
SVN;2044;Solar photovoltaic;;32270.759956979502;34377.6640078935;37987.31872872232
SVN;2045;Onshore wind energy;;7916.963042013158;7132.399136948791;7916.963042013158
SVN;2045;Solar photovoltaic;;33894.23353662133;34377.6640078935;38159.20704876179
SVN;2046;Onshore wind energy;;7952.625037697902;7132.399136948791;7952.625037697902
SVN;2046;Solar photovoltaic;;35288.82753594449;34377.6640078935;38331.09536880125
SVN;2047;Onshore wind energy;;7988.287033382646;7132.399136948791;7988.287033382646
SVN;2047;Solar photovoltaic;;36467.52624921193;34377.6640078935;38502.98368884072
SVN;2048;Onshore wind energy;;8023.94902906739;7132.399136948791;8023.94902906739
SVN;2048;Solar photovoltaic;;37450.1649057334;34377.6640078935;38674.87200888019
SVN;2049;Onshore wind energy;;8059.611024752134;7132.399136948791;8059.611024752134
SVN;2049;Solar photovoltaic;;38260.01989647006;34377.6640078935;38846.760328919656
SVN;2050;Onshore wind energy;;8095.273020436878;7132.399136948791;8095.273020436878
SVN;2050;Solar photovoltaic;;38921.19148916691;34377.6640078935;39018.648648959126
SVN;2051;Onshore wind energy;;8130.935016121622;7132.399136948791;8130.935016121622
SVN;2051;Solar photovoltaic;;39190.53696899859;34377.6640078935;39190.53696899859
SVN;2052;Onshore wind energy;;8166.597011806366;7132.399136948791;8166.597011806366
SVN;2052;Solar photovoltaic;;39362.42528903806;34377.6640078935;39362.42528903806
SVN;2053;Onshore wind energy;;8202.25900749111;7132.399136948791;8202.25900749111
SVN;2053;Solar photovoltaic;;39534.31360907753;34377.6640078935;39534.31360907753
SVN;2054;Onshore wind energy;;8237.921003175854;7132.399136948791;8237.921003175854
SVN;2054;Solar photovoltaic;;39706.20192911699;34377.6640078935;39706.20192911699
SVN;2055;Onshore wind energy;;8273.582998860598;7132.399136948791;8273.582998860598
SVN;2055;Solar photovoltaic;;39878.09024915646;34377.6640078935;39878.09024915646
SVN;2056;Onshore wind energy;;8309.24499454534;7132.399136948791;8309.24499454534
SVN;2056;Solar photovoltaic;;40049.978569195926;34377.6640078935;40049.978569195926
SVN;2057;Onshore wind energy;;8344.906990230085;7132.399136948791;8344.906990230085
SVN;2057;Solar photovoltaic;;40221.866889235396;34377.6640078935;40221.866889235396
