Object_class;Object_names;Parameter_name;Alternative;Paramter_value
unit;Solar|PVInvest3|GRC;candidate_units;Base;185.49711266071918
unit;Solar|PVInvest4|GRC;candidate_units;Base;197.91194960262663
unit;Wind|WINDInvest0|GRC;candidate_units;Base;35.445605218850204
unit;Wind|WINDInvest1|GRC;candidate_units;Base;35.445605218779896
unit;Wind|WINDInvest2|GRC;candidate_units;Base;54.54062834961076
unit;Wind|WINDInvest3|GRC;candidate_units;Base;142.82058497327952
unit;Wind|WINDInvest4|GRC;candidate_units;Base;142.82058497188697
unit;Wind|WIND_OFFSHOREInvest0|GRC;candidate_units;Base;337.503348339031
unit;Wind|WIND_OFFSHOREInvest1|GRC;candidate_units;Base;344.8111422650199
unit;Wind|WIND_OFFSHOREInvest2|GRC;candidate_units;Base;361.63127175936916
unit;Wind|WIND_OFFSHOREInvest3|GRC;candidate_units;Base;363.73651280096607
unit;Wind|WIND_OFFSHOREInvest4|GRC;candidate_units;Base;372.7911085384098
unit;Solar|PVInvest0|GRD;candidate_units;Base;0.6700919252664996
unit;Solar|PVInvest1|GRD;candidate_units;Base;0.6700919252331656
unit;Solar|PVInvest2|GRD;candidate_units;Base;0.6700919251963786
unit;Solar|PVInvest3|GRD;candidate_units;Base;0.6700919252273068
unit;Solar|PVInvest4|GRD;candidate_units;Base;0.6700919252429208
unit;Wind|WIND_OFFSHOREInvest0|GRD;candidate_units;Base;23.007146526962472
unit;Wind|WIND_OFFSHOREInvest1|GRD;candidate_units;Base;23.007146526669402
unit;Wind|WIND_OFFSHOREInvest2|GRD;candidate_units;Base;23.00714652671682
unit;Wind|WIND_OFFSHOREInvest3|GRD;candidate_units;Base;23.007146526910702
unit;Wind|WIND_OFFSHOREInvest4|GRD;candidate_units;Base;23.007146526712805
unit;Wind|WINDInvest0|GRL;candidate_units;Base;118.50785443463823
unit;Wind|WINDInvest1|GRL;candidate_units;Base;118.5078544369365
unit;Wind|WINDInvest2|GRL;candidate_units;Base;118.50785443373539
unit;Wind|WINDInvest3|GRL;candidate_units;Base;118.50785443425758
unit;Wind|WINDInvest4|GRL;candidate_units;Base;118.50785443433217
unit;Solar|PVInvest0|GTM;candidate_units;Base;172.8137152012207
unit;Solar|PVInvest1|GTM;candidate_units;Base;173.9490189378053
unit;Solar|PVInvest2|GTM;candidate_units;Base;175.3810943465137
unit;Solar|PVInvest3|GTM;candidate_units;Base;175.60034245500609
unit;Solar|PVInvest4|GTM;candidate_units;Base;180.03198586793087
unit;Wind|WINDInvest0|GTM;candidate_units;Base;32.26831005827216
unit;Wind|WINDInvest1|GTM;candidate_units;Base;32.2683100585195
unit;Wind|WINDInvest2|GTM;candidate_units;Base;32.268310058167685
unit;Wind|WINDInvest3|GTM;candidate_units;Base;32.26831005856551
unit;Wind|WINDInvest4|GTM;candidate_units;Base;32.268310058382006
unit;Solar|PVInvest0|GUM;candidate_units;Base;2.0694164960051276
unit;Solar|PVInvest1|GUM;candidate_units;Base;2.0694164957445995
unit;Solar|PVInvest2|GUM;candidate_units;Base;2.0694164958674013
unit;Solar|PVInvest3|GUM;candidate_units;Base;2.069416495867419
unit;Solar|PVInvest4|GUM;candidate_units;Base;2.0694164958842514
unit;Solar|PVInvest0|GUY;candidate_units;Base;118.43384508280977
unit;Solar|PVInvest1|GUY;candidate_units;Base;120.81460717157375
unit;Solar|PVInvest2|GUY;candidate_units;Base;122.81839182682926
unit;Solar|PVInvest3|GUY;candidate_units;Base;125.89836292975909
unit;Solar|PVInvest4|GUY;candidate_units;Base;129.30909400721023
unit;Wind|WINDInvest0|GUY;candidate_units;Base;17.990664885232228
unit;Wind|WINDInvest1|GUY;candidate_units;Base;19.928354303989014
unit;Wind|WINDInvest2|GUY;candidate_units;Base;19.928354303984186
unit;Wind|WINDInvest3|GUY;candidate_units;Base;19.92835430398586
unit;Wind|WINDInvest4|GUY;candidate_units;Base;19.928354303986392
unit;Solar|PVInvest0|HKG;candidate_units;Base;1.5372648476744029
unit;Solar|PVInvest1|HKG;candidate_units;Base;1.5372648476830126
unit;Solar|PVInvest2|HKG;candidate_units;Base;1.5372648476679451
unit;Solar|PVInvest3|HKG;candidate_units;Base;1.5372648476679451
unit;Solar|PVInvest4|HKG;candidate_units;Base;1.5372648476679451
unit;Solar|PVInvest0|HND;candidate_units;Base;219.28396273625017
unit;Solar|PVInvest1|HND;candidate_units;Base;221.99406791277806
unit;Solar|PVInvest2|HND;candidate_units;Base;222.59175590392212
unit;Solar|PVInvest3|HND;candidate_units;Base;223.44213681123506
unit;Solar|PVInvest4|HND;candidate_units;Base;223.44213681372042
unit;Wind|WINDInvest0|HND;candidate_units;Base;48.82260774840536
unit;Wind|WINDInvest1|HND;candidate_units;Base;48.822607747992244
unit;Wind|WINDInvest2|HND;candidate_units;Base;48.82260774840529
unit;Wind|WINDInvest3|HND;candidate_units;Base;48.822607748405346
unit;Wind|WINDInvest4|HND;candidate_units;Base;48.82260774840532
unit;Wind|WIND_OFFSHOREInvest0|HND;candidate_units;Base;93.62284826790867
unit;Wind|WIND_OFFSHOREInvest1|HND;candidate_units;Base;94.59005883305106
unit;Wind|WIND_OFFSHOREInvest2|HND;candidate_units;Base;95.049134942903
unit;Wind|WIND_OFFSHOREInvest3|HND;candidate_units;Base;95.04913494293496
unit;Wind|WIND_OFFSHOREInvest4|HND;candidate_units;Base;95.0491349430512
unit;Solar|PVInvest0|HRV;candidate_units;Base;90.89803412469278
unit;Solar|PVInvest1|HRV;candidate_units;Base;93.15475330221653
unit;Solar|PVInvest2|HRV;candidate_units;Base;100.23323469632885
unit;Solar|PVInvest3|HRV;candidate_units;Base;100.76748577102936
unit;Solar|PVInvest4|HRV;candidate_units;Base;101.21098582591205
unit;Wind|WINDInvest0|HRV;candidate_units;Base;36.80599029809882
unit;Wind|WINDInvest1|HRV;candidate_units;Base;36.80599029810676
unit;Wind|WINDInvest2|HRV;candidate_units;Base;36.80599029812628
unit;Wind|WINDInvest3|HRV;candidate_units;Base;36.805990298561554
unit;Wind|WINDInvest4|HRV;candidate_units;Base;64.27370623009497
unit;Wind|WIND_OFFSHOREInvest0|HRV;candidate_units;Base;14.42799919009468
unit;Wind|WIND_OFFSHOREInvest1|HRV;candidate_units;Base;16.294478275562636
unit;Wind|WIND_OFFSHOREInvest2|HRV;candidate_units;Base;17.186374042706248
unit;Wind|WIND_OFFSHOREInvest3|HRV;candidate_units;Base;17.195194202166387
unit;Wind|WIND_OFFSHOREInvest4|HRV;candidate_units;Base;17.2702960245381
unit;Solar|PVInvest0|HTI;candidate_units;Base;72.95512822181352
unit;Solar|PVInvest1|HTI;candidate_units;Base;72.95512822185356
unit;Solar|PVInvest2|HTI;candidate_units;Base;74.46635216859896
unit;Solar|PVInvest3|HTI;candidate_units;Base;74.86412190046366
unit;Solar|PVInvest4|HTI;candidate_units;Base;74.98061032897243
unit;Wind|WINDInvest0|HTI;candidate_units;Base;26.746425545506504
unit;Wind|WINDInvest1|HTI;candidate_units;Base;26.746425545506504
unit;Wind|WINDInvest2|HTI;candidate_units;Base;26.746425545506504
unit;Wind|WINDInvest3|HTI;candidate_units;Base;26.746425545928833
unit;Wind|WINDInvest4|HTI;candidate_units;Base;26.746425545084165
unit;Wind|WIND_OFFSHOREInvest0|HTI;candidate_units;Base;4.100919604022056
unit;Wind|WIND_OFFSHOREInvest1|HTI;candidate_units;Base;4.100919603474464
unit;Wind|WIND_OFFSHOREInvest2|HTI;candidate_units;Base;4.100919603735158
unit;Wind|WIND_OFFSHOREInvest3|HTI;candidate_units;Base;4.100919603735156
unit;Wind|WIND_OFFSHOREInvest4|HTI;candidate_units;Base;4.100919603735156
unit;Solar|PVInvest0|HUN;candidate_units;Base;70.31074380697432
unit;Solar|PVInvest1|HUN;candidate_units;Base;70.53733928014432
unit;Solar|PVInvest2|HUN;candidate_units;Base;71.12725108529045
unit;Solar|PVInvest3|HUN;candidate_units;Base;71.42199378612567
unit;Solar|PVInvest4|HUN;candidate_units;Base;71.6740648767277
unit;Wind|WINDInvest0|HUN;candidate_units;Base;83.94800015553655
unit;Wind|WINDInvest1|HUN;candidate_units;Base;83.94800015534624
unit;Wind|WINDInvest2|HUN;candidate_units;Base;84.72050724156236
unit;Wind|WINDInvest3|HUN;candidate_units;Base;89.9489905380291
unit;Wind|WINDInvest4|HUN;candidate_units;Base;89.94899053904862
unit;Solar|PVInvest0|IDN;candidate_units;Base;1646.6352117130791
unit;Solar|PVInvest1|IDN;candidate_units;Base;1830.1954191297436
unit;Solar|PVInvest2|IDN;candidate_units;Base;1948.6399861846328
unit;Solar|PVInvest3|IDN;candidate_units;Base;2009.09783998945
unit;Solar|PVInvest4|IDN;candidate_units;Base;2055.0036448650008
unit;Wind|WINDInvest0|IDN;candidate_units;Base;482.22901870412295
unit;Wind|WINDInvest1|IDN;candidate_units;Base;665.1826471052468
unit;Wind|WINDInvest2|IDN;candidate_units;Base;939.1992449706668
unit;Wind|WINDInvest3|IDN;candidate_units;Base;1181.7939483075759
unit;Wind|WINDInvest4|IDN;candidate_units;Base;1335.779063305076
unit;Wind|WIND_OFFSHOREInvest0|IDN;candidate_units;Base;279.4975808120883
unit;Wind|WIND_OFFSHOREInvest1|IDN;candidate_units;Base;279.49758081075913
unit;Wind|WIND_OFFSHOREInvest2|IDN;candidate_units;Base;279.4975808156059
unit;Wind|WIND_OFFSHOREInvest3|IDN;candidate_units;Base;279.49758080725405
unit;Wind|WIND_OFFSHOREInvest4|IDN;candidate_units;Base;279.49758080829713
unit;Solar|PVInvest0|IMN;candidate_units;Base;1.7670600993935985
unit;Solar|PVInvest1|IMN;candidate_units;Base;1.7670600993832464
unit;Solar|PVInvest2|IMN;candidate_units;Base;1.7670600994013628
unit;Solar|PVInvest3|IMN;candidate_units;Base;1.7670600994013628
unit;Solar|PVInvest4|IMN;candidate_units;Base;1.7670600993754813
unit;Solar|PVInvest0|IND;candidate_units;Base;3193.2841325487943
unit;Solar|PVInvest1|IND;candidate_units;Base;3306.3326649884784
unit;Solar|PVInvest2|IND;candidate_units;Base;3349.7616344005824
unit;Solar|PVInvest3|IND;candidate_units;Base;3381.546465940837
unit;Solar|PVInvest4|IND;candidate_units;Base;3403.263680906635
unit;Wind|WINDInvest0|IND;candidate_units;Base;1308.483468631921
unit;Wind|WINDInvest1|IND;candidate_units;Base;1567.5785149056924
unit;Wind|WINDInvest2|IND;candidate_units;Base;1802.2870162022975
unit;Wind|WINDInvest3|IND;candidate_units;Base;2029.9241631148875
unit;Wind|WINDInvest4|IND;candidate_units;Base;2141.4944916552445
unit;Wind|WIND_OFFSHOREInvest0|IND;candidate_units;Base;161.73926690508316
unit;Wind|WIND_OFFSHOREInvest1|IND;candidate_units;Base;161.73926690565276
unit;Wind|WIND_OFFSHOREInvest2|IND;candidate_units;Base;161.73926690536783
unit;Wind|WIND_OFFSHOREInvest3|IND;candidate_units;Base;161.7392669053687
unit;Wind|WIND_OFFSHOREInvest4|IND;candidate_units;Base;161.98253762128954
unit;Solar|PVInvest0|IRL;candidate_units;Base;218.94429485404504
unit;Solar|PVInvest1|IRL;candidate_units;Base;232.2058815358122
unit;Solar|PVInvest2|IRL;candidate_units;Base;250.07018294127346
unit;Solar|PVInvest3|IRL;candidate_units;Base;251.02239383259467
unit;Solar|PVInvest4|IRL;candidate_units;Base;251.26297974058545
unit;Wind|WINDInvest0|IRL;candidate_units;Base;74.5686322298223
unit;Wind|WINDInvest1|IRL;candidate_units;Base;74.56863222830874
unit;Wind|WINDInvest2|IRL;candidate_units;Base;74.56863222905554
unit;Wind|WINDInvest3|IRL;candidate_units;Base;74.56863222906803
unit;Wind|WINDInvest4|IRL;candidate_units;Base;75.76389700271422
unit;Wind|WIND_OFFSHOREInvest0|IRL;candidate_units;Base;446.9003299349496
unit;Wind|WIND_OFFSHOREInvest1|IRL;candidate_units;Base;446.900329935861
unit;Wind|WIND_OFFSHOREInvest2|IRL;candidate_units;Base;458.0140714941271
unit;Wind|WIND_OFFSHOREInvest3|IRL;candidate_units;Base;465.14488205810426
unit;Wind|WIND_OFFSHOREInvest4|IRL;candidate_units;Base;469.3486308304057
unit;Solar|PVInvest0|IRN;candidate_units;Base;3802.7299000929625
unit;Solar|PVInvest1|IRN;candidate_units;Base;3849.6915898405364
unit;Solar|PVInvest2|IRN;candidate_units;Base;3908.824410733638
unit;Solar|PVInvest3|IRN;candidate_units;Base;3947.9295511978007
unit;Solar|PVInvest4|IRN;candidate_units;Base;3972.98649797525
unit;Wind|WINDInvest0|IRN;candidate_units;Base;965.5122550673722
unit;Wind|WINDInvest1|IRN;candidate_units;Base;1326.774730834552
unit;Wind|WINDInvest2|IRN;candidate_units;Base;1516.0835289511779
unit;Wind|WINDInvest3|IRN;candidate_units;Base;1643.9319712754123
unit;Wind|WINDInvest4|IRN;candidate_units;Base;1757.322060544868
unit;Wind|WIND_OFFSHOREInvest0|IRN;candidate_units;Base;1.2534961927727641
unit;Wind|WIND_OFFSHOREInvest1|IRN;candidate_units;Base;1.2534962183738476
unit;Wind|WIND_OFFSHOREInvest2|IRN;candidate_units;Base;1.253496218381339
unit;Wind|WIND_OFFSHOREInvest3|IRN;candidate_units;Base;1.2534962183775937
unit;Wind|WIND_OFFSHOREInvest4|IRN;candidate_units;Base;1.2534962183775928
unit;Solar|PVInvest0|IRQ;candidate_units;Base;719.4380375530097
unit;Solar|PVInvest1|IRQ;candidate_units;Base;736.6205270305512
unit;Solar|PVInvest2|IRQ;candidate_units;Base;748.7633092156063
unit;Solar|PVInvest3|IRQ;candidate_units;Base;752.659462011665
unit;Solar|PVInvest4|IRQ;candidate_units;Base;756.1862767605785
unit;Wind|WINDInvest0|IRQ;candidate_units;Base;493.2160029130439
unit;Wind|WINDInvest1|IRQ;candidate_units;Base;493.21600291322676
unit;Wind|WINDInvest2|IRQ;candidate_units;Base;493.21600291314024
unit;Wind|WINDInvest3|IRQ;candidate_units;Base;493.21600291086787
unit;Wind|WINDInvest4|IRQ;candidate_units;Base;493.21600291569933
unit;Wind|WIND_OFFSHOREInvest0|IRQ;candidate_units;Base;2.392468008363
unit;Wind|WIND_OFFSHOREInvest1|IRQ;candidate_units;Base;2.392468008368286
unit;Wind|WIND_OFFSHOREInvest2|IRQ;candidate_units;Base;2.3924680083524286
unit;Wind|WIND_OFFSHOREInvest3|IRQ;candidate_units;Base;2.3924680083524295
unit;Wind|WIND_OFFSHOREInvest4|IRQ;candidate_units;Base;2.3924680083788554
unit;Wind|WINDInvest0|ISL;candidate_units;Base;56.2732431093611
unit;Wind|WINDInvest1|ISL;candidate_units;Base;63.649358682405875
unit;Wind|WINDInvest2|ISL;candidate_units;Base;73.56836560701059
unit;Wind|WINDInvest3|ISL;candidate_units;Base;74.37805030847898
unit;Wind|WINDInvest4|ISL;candidate_units;Base;75.17166892527567
unit;Wind|WIND_OFFSHOREInvest0|ISL;candidate_units;Base;642.1210163499901
unit;Wind|WIND_OFFSHOREInvest1|ISL;candidate_units;Base;654.7653808164754
unit;Wind|WIND_OFFSHOREInvest2|ISL;candidate_units;Base;658.7998476982337
unit;Wind|WIND_OFFSHOREInvest3|ISL;candidate_units;Base;664.195355875839
unit;Wind|WIND_OFFSHOREInvest4|ISL;candidate_units;Base;682.0850821161645
unit;Solar|PVInvest0|ISR;candidate_units;Base;59.67091331555099
unit;Solar|PVInvest1|ISR;candidate_units;Base;59.92438378564855
unit;Solar|PVInvest2|ISR;candidate_units;Base;60.761408754235944
unit;Solar|PVInvest3|ISR;candidate_units;Base;60.77254027186873
unit;Solar|PVInvest4|ISR;candidate_units;Base;60.79895183492039
unit;Wind|WINDInvest0|ISR;candidate_units;Base;19.74760273574799
unit;Wind|WINDInvest1|ISR;candidate_units;Base;19.747602735928265
unit;Wind|WINDInvest2|ISR;candidate_units;Base;19.747602735660703
unit;Wind|WINDInvest3|ISR;candidate_units;Base;19.747602735744064
unit;Wind|WINDInvest4|ISR;candidate_units;Base;19.747602735658933
unit;Solar|PVInvest0|ITA;candidate_units;Base;265.722735381972
unit;Solar|PVInvest1|ITA;candidate_units;Base;274.0731907525898
unit;Solar|PVInvest2|ITA;candidate_units;Base;279.69554074992203
unit;Solar|PVInvest3|ITA;candidate_units;Base;287.7005199778595
unit;Solar|PVInvest4|ITA;candidate_units;Base;293.9872729941589
unit;Wind|WINDInvest0|ITA;candidate_units;Base;158.29377861529466
unit;Wind|WINDInvest1|ITA;candidate_units;Base;163.29887568200016
unit;Wind|WINDInvest2|ITA;candidate_units;Base;211.21636622957618
unit;Wind|WINDInvest3|ITA;candidate_units;Base;211.21636623236984
unit;Wind|WINDInvest4|ITA;candidate_units;Base;284.17643761479997
unit;Wind|WIND_OFFSHOREInvest0|ITA;candidate_units;Base;179.60949512156424
unit;Wind|WIND_OFFSHOREInvest1|ITA;candidate_units;Base;182.23870183429653
unit;Wind|WIND_OFFSHOREInvest2|ITA;candidate_units;Base;191.189143406559
unit;Wind|WIND_OFFSHOREInvest3|ITA;candidate_units;Base;191.55356374551317
unit;Wind|WIND_OFFSHOREInvest4|ITA;candidate_units;Base;198.9305056821735
unit;Solar|PVInvest0|JAM;candidate_units;Base;14.52026068376441
unit;Solar|PVInvest1|JAM;candidate_units;Base;14.878691907924361
unit;Solar|PVInvest2|JAM;candidate_units;Base;14.878691907902361
unit;Solar|PVInvest3|JAM;candidate_units;Base;14.87869190773362
unit;Solar|PVInvest4|JAM;candidate_units;Base;14.878691907894407
unit;Wind|WIND_OFFSHOREInvest0|JAM;candidate_units;Base;46.51905898211211
unit;Wind|WIND_OFFSHOREInvest1|JAM;candidate_units;Base;46.51905898387369
unit;Wind|WIND_OFFSHOREInvest2|JAM;candidate_units;Base;46.519058980460635
unit;Wind|WIND_OFFSHOREInvest3|JAM;candidate_units;Base;46.51905898191704
unit;Wind|WIND_OFFSHOREInvest4|JAM;candidate_units;Base;50.10584926665024
unit;Solar|PVInvest0|JEY;candidate_units;Base;0.3395426765758173
unit;Solar|PVInvest1|JEY;candidate_units;Base;0.33954267657352194
unit;Solar|PVInvest2|JEY;candidate_units;Base;0.339542676575817
unit;Solar|PVInvest3|JEY;candidate_units;Base;0.339542676575817
unit;Solar|PVInvest4|JEY;candidate_units;Base;0.339542676575817
unit;Solar|PVInvest0|JOR;candidate_units;Base;170.70414000966255
unit;Solar|PVInvest1|JOR;candidate_units;Base;180.0742732216413
unit;Solar|PVInvest2|JOR;candidate_units;Base;180.84580017595653
unit;Solar|PVInvest3|JOR;candidate_units;Base;181.04729627040834
unit;Solar|PVInvest4|JOR;candidate_units;Base;181.04729627038378
unit;Wind|WIND_OFFSHOREInvest0|JOR;candidate_units;Base;0.27579797005834855
unit;Wind|WIND_OFFSHOREInvest1|JOR;candidate_units;Base;0.2757979700568774
unit;Wind|WIND_OFFSHOREInvest2|JOR;candidate_units;Base;0.27579797005834855
unit;Wind|WIND_OFFSHOREInvest3|JOR;candidate_units;Base;0.2757979700568774
unit;Wind|WIND_OFFSHOREInvest4|JOR;candidate_units;Base;0.27579797005834855
unit;Solar|PVInvest0|JPN;candidate_units;Base;234.47656710911428
unit;Solar|PVInvest1|JPN;candidate_units;Base;245.58387964824738
unit;Solar|PVInvest2|JPN;candidate_units;Base;249.05519160673617
unit;Solar|PVInvest3|JPN;candidate_units;Base;252.74656859210083
unit;Solar|PVInvest4|JPN;candidate_units;Base;255.19198913089434
unit;Wind|WINDInvest0|JPN;candidate_units;Base;60.970067376202444
unit;Wind|WINDInvest1|JPN;candidate_units;Base;106.9641562863598
unit;Wind|WINDInvest2|JPN;candidate_units;Base;132.71796414873594
unit;Wind|WINDInvest3|JPN;candidate_units;Base;164.24582848289597
unit;Wind|WINDInvest4|JPN;candidate_units;Base;183.43457950893364
unit;Wind|WIND_OFFSHOREInvest0|JPN;candidate_units;Base;1519.1441349043814
unit;Wind|WIND_OFFSHOREInvest1|JPN;candidate_units;Base;1680.2650922316277
unit;Wind|WIND_OFFSHOREInvest2|JPN;candidate_units;Base;1709.0629499923405
unit;Wind|WIND_OFFSHOREInvest3|JPN;candidate_units;Base;1728.628516628542
unit;Wind|WIND_OFFSHOREInvest4|JPN;candidate_units;Base;1759.9784896001468
unit;Solar|PVInvest0|KAZ;candidate_units;Base;4753.032695710547
unit;Solar|PVInvest1|KAZ;candidate_units;Base;4881.887164536361
unit;Solar|PVInvest2|KAZ;candidate_units;Base;5014.266624270019
unit;Solar|PVInvest3|KAZ;candidate_units;Base;5174.853019518596
unit;Solar|PVInvest4|KAZ;candidate_units;Base;5331.583013592189
unit;Wind|WINDInvest0|KAZ;candidate_units;Base;2132.6669237302035
unit;Wind|WINDInvest1|KAZ;candidate_units;Base;2603.44009979914
unit;Wind|WINDInvest2|KAZ;candidate_units;Base;2919.2347703487144
unit;Wind|WINDInvest3|KAZ;candidate_units;Base;3113.281224019047
unit;Wind|WINDInvest4|KAZ;candidate_units;Base;3262.419322346558
unit;Wind|WIND_OFFSHOREInvest0|KAZ;candidate_units;Base;304.9615100969129
unit;Wind|WIND_OFFSHOREInvest1|KAZ;candidate_units;Base;311.3590335353382
unit;Wind|WIND_OFFSHOREInvest2|KAZ;candidate_units;Base;316.3352251636298
unit;Wind|WIND_OFFSHOREInvest3|KAZ;candidate_units;Base;317.94268288509375
unit;Wind|WIND_OFFSHOREInvest4|KAZ;candidate_units;Base;317.94268288632645
unit;Solar|PVInvest0|KEN;candidate_units;Base;1476.9733617165837
unit;Solar|PVInvest1|KEN;candidate_units;Base;1508.0848945021748
unit;Solar|PVInvest2|KEN;candidate_units;Base;1528.025163514462
unit;Solar|PVInvest3|KEN;candidate_units;Base;1553.2515450252638
unit;Solar|PVInvest4|KEN;candidate_units;Base;1562.1230223537048
unit;Wind|WINDInvest0|KEN;candidate_units;Base;550.5500802775549
unit;Wind|WINDInvest1|KEN;candidate_units;Base;550.5500802735447
unit;Wind|WINDInvest2|KEN;candidate_units;Base;550.5500802778517
unit;Wind|WINDInvest3|KEN;candidate_units;Base;550.55008027378
unit;Wind|WINDInvest4|KEN;candidate_units;Base;550.5500802770227
unit;Wind|WIND_OFFSHOREInvest0|KEN;candidate_units;Base;43.292381149524374
unit;Wind|WIND_OFFSHOREInvest1|KEN;candidate_units;Base;43.370024478622
unit;Wind|WIND_OFFSHOREInvest2|KEN;candidate_units;Base;43.83192333718792
unit;Wind|WIND_OFFSHOREInvest3|KEN;candidate_units;Base;43.83192333709162
unit;Wind|WIND_OFFSHOREInvest4|KEN;candidate_units;Base;43.8319233376981
unit;Solar|PVInvest0|KGZ;candidate_units;Base;192.63653997322584
unit;Solar|PVInvest1|KGZ;candidate_units;Base;196.42851751391206
unit;Solar|PVInvest2|KGZ;candidate_units;Base;199.21212559339486
unit;Solar|PVInvest3|KGZ;candidate_units;Base;201.63057876568908
unit;Solar|PVInvest4|KGZ;candidate_units;Base;206.63777452585822
unit;Wind|WINDInvest0|KGZ;candidate_units;Base;22.04856935842338
unit;Wind|WINDInvest1|KGZ;candidate_units;Base;31.96976918975734
unit;Wind|WINDInvest2|KGZ;candidate_units;Base;43.80650560995569
unit;Wind|WINDInvest3|KGZ;candidate_units;Base;45.99568038195517
unit;Wind|WINDInvest4|KGZ;candidate_units;Base;45.99568038130788
unit;Solar|PVInvest0|KHM;candidate_units;Base;231.69739089870438
unit;Solar|PVInvest1|KHM;candidate_units;Base;234.1274768440765
unit;Solar|PVInvest2|KHM;candidate_units;Base;237.32671425880775
unit;Solar|PVInvest3|KHM;candidate_units;Base;238.62149322760067
unit;Solar|PVInvest4|KHM;candidate_units;Base;239.1868575765573
unit;Wind|WINDInvest0|KHM;candidate_units;Base;95.89039509480102
unit;Wind|WINDInvest1|KHM;candidate_units;Base;97.80432564544033
unit;Wind|WINDInvest2|KHM;candidate_units;Base;97.8043256473175
unit;Wind|WINDInvest3|KHM;candidate_units;Base;115.63654844666091
unit;Wind|WINDInvest4|KHM;candidate_units;Base;154.2937208538895
unit;Solar|PVInvest0|KNA;candidate_units;Base;0.5788414463839017
unit;Solar|PVInvest1|KNA;candidate_units;Base;0.5788414463677406
unit;Solar|PVInvest2|KNA;candidate_units;Base;0.5788414463691782
unit;Solar|PVInvest3|KNA;candidate_units;Base;0.5788414463625535
unit;Solar|PVInvest4|KNA;candidate_units;Base;0.5788414463789159
unit;Wind|WIND_OFFSHOREInvest0|KNA;candidate_units;Base;13.528285886920758
unit;Wind|WIND_OFFSHOREInvest1|KNA;candidate_units;Base;13.528285886458272
unit;Wind|WIND_OFFSHOREInvest2|KNA;candidate_units;Base;13.528285886579708
unit;Wind|WIND_OFFSHOREInvest3|KNA;candidate_units;Base;13.528285886794631
unit;Wind|WIND_OFFSHOREInvest4|KNA;candidate_units;Base;13.528285886582633
unit;Solar|PVInvest0|KOR;candidate_units;Base;75.12206041757904
unit;Solar|PVInvest1|KOR;candidate_units;Base;77.5711638333279
unit;Solar|PVInvest2|KOR;candidate_units;Base;79.2271331299883
unit;Solar|PVInvest3|KOR;candidate_units;Base;80.99150310440764
unit;Solar|PVInvest4|KOR;candidate_units;Base;82.71281291034593
unit;Wind|WINDInvest0|KOR;candidate_units;Base;73.55623156798114
unit;Wind|WINDInvest1|KOR;candidate_units;Base;73.55623156756938
unit;Wind|WINDInvest2|KOR;candidate_units;Base;73.55623156798127
unit;Wind|WINDInvest3|KOR;candidate_units;Base;73.55623156798143
unit;Wind|WINDInvest4|KOR;candidate_units;Base;76.5349374295848
unit;Wind|WIND_OFFSHOREInvest0|KOR;candidate_units;Base;743.7340906978068
unit;Wind|WIND_OFFSHOREInvest1|KOR;candidate_units;Base;743.734090702664
unit;Wind|WIND_OFFSHOREInvest2|KOR;candidate_units;Base;749.7534095078137
unit;Wind|WIND_OFFSHOREInvest3|KOR;candidate_units;Base;750.9863002168386
unit;Wind|WIND_OFFSHOREInvest4|KOR;candidate_units;Base;753.047694432107
unit;Solar|PVInvest0|KWT;candidate_units;Base;46.589775659045316
unit;Solar|PVInvest1|KWT;candidate_units;Base;49.00316535309457
unit;Solar|PVInvest2|KWT;candidate_units;Base;49.0031653529191
unit;Solar|PVInvest3|KWT;candidate_units;Base;49.003165352919005
unit;Solar|PVInvest4|KWT;candidate_units;Base;49.51386571116635
unit;Wind|WIND_OFFSHOREInvest0|KWT;candidate_units;Base;9.42013880674928
unit;Wind|WIND_OFFSHOREInvest1|KWT;candidate_units;Base;9.420138806717864
unit;Wind|WIND_OFFSHOREInvest2|KWT;candidate_units;Base;9.42013880670852
unit;Wind|WIND_OFFSHOREInvest3|KWT;candidate_units;Base;9.420138806868502
unit;Wind|WIND_OFFSHOREInvest4|KWT;candidate_units;Base;9.42013880667983
unit;Solar|PVInvest0|LAO;candidate_units;Base;229.4256276431121
unit;Solar|PVInvest1|LAO;candidate_units;Base;235.02996558902987
unit;Solar|PVInvest2|LAO;candidate_units;Base;237.9768778148083
unit;Solar|PVInvest3|LAO;candidate_units;Base;242.70648707382082
unit;Solar|PVInvest4|LAO;candidate_units;Base;244.67197397913603
unit;Wind|WINDInvest0|LAO;candidate_units;Base;124.1018107101495
unit;Wind|WINDInvest1|LAO;candidate_units;Base;124.10181071042203
unit;Wind|WINDInvest2|LAO;candidate_units;Base;124.10181070857288
unit;Wind|WINDInvest3|LAO;candidate_units;Base;124.10181071075205
unit;Wind|WINDInvest4|LAO;candidate_units;Base;124.10181071078995
unit;Solar|PVInvest0|LBN;candidate_units;Base;16.09403091992079
unit;Solar|PVInvest1|LBN;candidate_units;Base;16.64896071688548
unit;Solar|PVInvest2|LBN;candidate_units;Base;16.756302756148756
unit;Solar|PVInvest3|LBN;candidate_units;Base;16.848040694549308
unit;Solar|PVInvest4|LBN;candidate_units;Base;16.848040694381975
unit;Wind|WINDInvest0|LBN;candidate_units;Base;9.913222658404504
